Date,Open,High,Low,Close,Volume
2020-04-20,67.45263070247596,68.35781862849281,67.18568232250739,67.20509338378906,130015200
2020-04-21,67.04735361351801,67.28275253901889,64.41428499057956,65.12776184082031,180991600
2020-04-22,66.39940158614417,67.4404966317663,66.05723069304202,67.00367736816406,116862400
2020-04-23,66.94786806714389,68.37482206031547,66.70518901812768,66.7440185546875,124814400
2020-04-24,67.27064283501898,68.68060767421453,67.22210405742399,68.6708984375,126161200
2020-04-27,68.38694490813113,69.05189045933044,67.93799464568525,68.71942138671875,117087600
2020-04-28,69.18292807221569,69.3649373275059,67.51330272470628,67.60551452636719,112004800
2020-04-29,69.0979899625851,70.29682473918272,68.89414050420481,69.8260269165039,137280800
2020-04-30,70.36720857906009,71.47625350962926,69.97649890054853,71.2990951538086,183064000
2020-05-01,69.46685809785768,72.56101509610286,69.36978798695081,70.15121459960938,240616800
2020-05-04,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000
2020-05-05,71.60486560646302,73.04637946818022,71.4592567243347,72.21156311035156,147751200
2020-05-06,72.9153300566067,73.58997737842726,72.52947133643356,72.95658874511719,142333600
2020-05-07,73.58512093632648,74.05834791180315,73.2817722099888,73.71131134033203,115215200
2020-05-08,74.37319104788544,75.51930110394392,74.04468608439737,75.46576690673828,133838400
2020-05-11,74.97179952522458,77.14965158521665,74.76252676945559,76.65325164794922,145946400
2020-05-12,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200
2020-05-13,75.95732422038697,76.88200539450654,73.78189997803335,74.86231231689453,200622400
2020-05-14,74.09823268490378,75.38304620688119,73.37308887883164,75.32221221923828,158929200
2020-05-15,73.08593587865772,74.92311887352467,73.05186528964549,74.87688446044922,166348400
2020-05-18,76.20553196590271,77.01583751017019,75.51202293913698,76.64109802246094,135178400
2020-05-19,76.65813571214994,77.50737593072427,76.16659969162133,76.19823455810547,101729600
2020-05-20,77.05961894056877,77.75069207639052,77.02068430144911,77.68013000488281,111504800
2020-05-21,77.54144307709652,78.08408497746194,76.86253362412333,77.10100555419922,102688800
2020-05-22,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200
2020-05-26,78.71916640033362,78.89923259629772,77.01581504082098,77.07178497314453,125522000
2020-05-27,76.9282205155957,77.5535881797336,76.18604151167783,77.40758514404297,112945200
2020-05-28,77.0815181781685,78.70457206303743,76.80411908559893,77.44165802001953,133560800
2020-05-29,77.68498800975172,78.1473247460618,77.00851448794498,77.36621856689453,153532400
2020-06-01,77.3199863713913,78.43933305662227,77.18858289905835,78.31766510009766,80791200
2020-06-02,78.05000523231972,78.70457952577789,77.6071320252172,78.68024444580078,87642800
2020-06-03,79.00145559647322,79.37619506332315,78.4271788552984,79.11338806152344,104491200
2020-06-04,78.9357445019579,79.23504293791275,78.05729794865285,78.43203735351562,87560400
2020-06-05,78.68268407951567,80.72670465644849,78.65348495250613,80.6658706665039,137250400
2020-06-08,80.36167798797216,81.17685470787667,79.64870560971856,81.14278411865234,95654400
2020-06-09,80.82161381457999,84.09934224911986,80.78997894985643,83.70513916015625,147712400
2020-06-10,84.65658514258793,86.32830212094579,84.21614761710595,85.8586654663086,166651600
2020-06-11,84.99969350194307,85.42553148158305,81.63436005029637,81.73655700683594,201662400
2020-06-12,83.88275149824271,84.6322228005878,81.32772455576006,82.44219970703125,200146000
2020-06-15,81.0917097169114,84.11637395651466,80.9286713541559,83.46179962158203,138808800
2020-06-16,85.52284659086101,85.94625617218522,83.88276474697345,85.67371368408203,165428800
2020-06-17,86.42075685110076,86.48159083556952,85.43281353741015,85.55448150634766,114406400
2020-06-18,85.51067747543081,86.00708483695735,84.97777121070888,85.58854675292969,96820400
2020-06-19,86.2966575684398,86.76385839432308,83.98739454869698,85.09944152832031,264476000
2020-06-22,85.49364658624263,87.4695331919999,85.44741216447049,87.32596588134766,135445200
2020-06-23,88.57428648623221,90.61344295119446,88.1533126161021,89.18992614746094,212155600
2020-06-24,88.81761197618738,89.73985720448684,87.24079252033772,87.61553192138672,192623200
2020-06-25,87.77128710141119,88.81762879904495,87.0096443292993,88.77869415283203,137522400
2020-06-26,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800
2020-06-29,85.95845492781957,88.12901564171469,85.47908263868281,88.03411102294922,130646000
2020-06-30,87.62038284517796,89.056070518012,87.600919241685,88.76892852783203,140223200
2020-07-01,88.84682302233178,89.39189318717276,88.55238859500506,88.6010513305664,110737200
2020-07-02,89.51113285524976,90.14867187148857,88.48669056028642,88.6010513305664,114041600
2020-07-06,90.03431584668381,91.44079756476127,90.00268097997908,90.97116088867188,118655600
2020-07-07,91.35076272390052,92.13186915393193,90.57695607635445,90.68888854980469,112424400
2020-07-08,91.66952230167387,92.83266788269125,91.58191749535032,92.80103302001953,117092000
2020-07-09,93.6965037466287,93.75003795219516,92.14889068283713,93.20010375976562,125642800
2020-07-10,92.79373105488341,93.42154196968667,92.18052712914378,93.3631362915039,90257200
2020-07-13,94.67228464918172,97.29058186234049,92.71829725665447,92.93243408203125,191649200
2020-07-14,92.31191055961413,94.66253642553353,91.37507321337583,94.47030639648438,170989200
2020-07-15,96.35129727473847,96.60193299733245,93.91793786080713,95.1200180053711,153198000
2020-07-16,93.98850434264295,94.80854525062085,93.34852964918174,93.94956970214844,110577600
2020-07-17,94.40216835638182,94.5578994757678,93.28525000521282,93.75975799560547,92186800
2020-07-20,93.8473823794661,95.87436764626261,93.50184205095535,95.73566436767578,90318000
2020-07-21,96.52895030233236,96.60438386189568,94.16372428454169,94.41436004638672,103433200
2020-07-22,94.11506227305587,95.36337714422316,94.02746487733731,94.67960357666016,89001600
2020-07-23,94.41191626887031,94.48978555792418,89.55736834691913,90.37010955810547,197004400
2020-07-24,88.56211314862233,90.49176525760697,86.76872113795501,90.14622497558594,185438800
2020-07-27,91.212045787962,92.37519132147816,90.98818087454525,92.28272247314453,121214000
2020-07-28,91.85202279586937,92.02966071554671,90.7618750492638,90.7667465209961,103625600
2020-07-29,91.25097745595819,92.69152948751328,91.21447855018052,92.506591796875,90329200
2020-07-30,91.67681516469625,93.73057108721883,91.26801256876887,93.62593841552734,158130000
2020-07-31,100.14249999513272,103.57840314329499,98.1374062959079,103.42753601074219,374336800
2020-08-03,105.31578641481019,108.66165541676666,105.01648797674454,106.03363037109375,308151200
2020-08-04,106.22343825153119,107.83675673192468,105.49829447245462,106.74174499511719,173071600
2020-08-05,106.4619011739729,107.44984441915975,105.99469293819868,107.1286392211914,121776800
2020-08-06,107.46203450000841,111.36270996964782,106.87072984975072,110.86630249023438,202428800
2020-08-07,110.38606573552487,110.8443633796673,107.5460918578799,108.34567260742188,198045600
2020-08-10,109.79611320774808,110.94185716723757,107.26085805079369,109.92044067382812,212403600
2020-08-11,109.18181072713648,109.68154587218592,106.3905875156011,106.65142822265625,187902400
2020-08-12,107.74596761374468,110.45430815645663,107.55095084699191,110.19590759277344,165598000
2020-08-13,111.58055146808589,113.15290119524892,111.09056196029391,112.14611053466797,210082000
2020-08-14,111.97059590519345,112.13636091412904,110.23004099312963,112.0461654663086,165565200
2020-08-17,113.17240210150105,113.19678105887246,111.1246961523291,111.75363159179688,119561600
2020-08-18,111.50497642122994,113.11145065744996,111.16856617508924,112.68484497070312,105633600
2020-08-19,113.09438654850844,114.2450033462818,112.73116465257537,112.82623291015625,145538000
2020-08-20,112.86767022580362,115.44437022786464,112.85060421374463,115.32979583740234,126907200
2020-08-21,116.29271066660041,121.7581423853081,116.28052490809851,121.27303314208984,338054800
2020-08-24,125.4927725055599,125.57810257788931,120.85130757212758,122.72349548339844,345937600
2020-08-25,121.59237766186422,122.06286102018731,119.98833606258718,121.7166976928711,211495600
2020-08-26,123.03797045440116,123.83023825240734,121.96779591940656,123.37194061279297,163022400
2020-08-27,123.9765079967238,124.31047816436129,120.74892572684594,121.89710998535156,155552400
2020-08-28,122.8746266915099,123.2939194462389,121.47536238371781,121.69963836669922,187630000
2020-08-31,124.40308551783176,127.73792106083117,122.86242789057044,125.82672119140625,225702700
2020-09-01,129.45410665665014,131.44331646895694,127.27964057724809,130.8387451171875,151948100
2020-09-02,134.16383937386541,134.54412730802744,123.837546725689,128.1279754638672,200119000
2020-09-03,123.74979379664647,125.63172736189051,117.49940684107021,117.86994171142578,257599600
2020-09-04,117.08009977010788,120.61970534748437,108.1286934708545,117.94793701171875,332607200
2020-09-08,111.11250964380896,116.02700868136228,109.87413739256252,110.01065063476562,231366600
2020-09-09,114.34007891543482,116.17326184567966,112.38988145965452,114.3985824584961,176940500
2020-09-10,117.3628949087768,117.49940814881735,109.69861756632326,110.6639633178711,182274400
2020-09-11,111.71707085483806,112.3606396431834,107.26086957114084,109.21106719970703,180860300
2020-09-14,111.86334120112333,113.04320991624836,109.99115319560664,112.4874038696289,140150100
2020-09-15,115.38342905287787,115.87097839483434,110.78096207450275,112.66290283203125,184642000
2020-09-16,112.36064192709577,113.11146475601348,109.250074265693,109.33782958984375,154679000
2020-09-17,106.9878355070113,109.40607622888594,106.00298369138476,107.59239196777344,178011000
2020-09-18,107.65089900577279,108.1189422202142,103.44821850945301,104.1795425415039,287104900
2020-09-21,101.93682671673261,107.44613627717712,100.53268210169752,107.33887481689453,195713800
2020-09-22,109.87412593250646,110.04964400266275,106.4417816531773,109.02578735351562,183055400
2020-09-23,108.84052779447258,109.31832411053182,104.11129279067556,104.45258331298828,150718700
2020-09-24,102.55113797500798,107.5046416144481,102.38537296614106,105.52519226074219,167743300
2020-09-25,105.72996379838419,109.64011209223098,104.98888662302512,109.48409271240234,149981400
2020-09-28,112.1461013546261,112.44837956504263,109.97162802324053,112.09734344482422,137672400
2020-09-29,111.69755247153874,112.43862208344467,110.74195252856961,111.2490005493164,99382200
2020-09-30,110.95649687203007,114.34009100590049,110.79073185621964,112.92619323730469,142675200
2020-10-01,114.71060728643806,114.78861696573017,112.9456810690759,113.88177490234375,116120400
2020-10-02,110.07889779908955,112.49714598356358,109.42558341904119,110.20565795898438,144712000
2020-10-05,111.07349695083026,113.74526531692963,110.72246082221426,113.5989990234375,106243800
2020-10-06,112.81893042871084,113.2284775868128,109.45484247754938,110.3421859741211,161498200
2020-10-07,111.76582617611366,112.6726683499166,111.28802241183179,112.21437072753906,96849000
2020-10-08,113.35522661630749,113.50149291272723,111.73655916424462,112.10710144042969,83477200
2020-10-09,112.40938507947115,114.0865561551348,112.05834892691767,114.05730438232422,100506900
2020-10-12,117.07035185818188,122.06286006446172,116.30977603444282,121.30228424072266,240226800
2020-10-13,122.15060951635888,122.26762403724531,116.67055964456534,118.0844497680664,262330500
2020-10-14,117.98694718210373,119.96639642799329,116.6413136031742,118.1722183227539,150712000
2020-10-15,115.76374078821675,118.18198185633301,115.20793472148394,117.70418548583984,112559200
2020-10-16,118.25997681380653,118.52325764594907,115.85148167833091,116.0562515258789,115393800
2020-10-19,116.97285386966553,117.42139843534454,112.77993339601544,113.09196472167969,120639300
2020-10-20,113.3064702709398,116.01725100908146,112.75066428839048,114.58385467529297,124423700
2020-10-21,113.76476887802791,115.75397121203213,113.55024596366279,113.95979309082031,89946000
2020-10-22,114.52534835538113,115.10066050216787,111.7365652586778,112.86768341064453,101988000
2020-10-23,113.49175118318755,113.64777056546903,111.43429207568546,112.17536926269531,82572600
2020-10-26,111.17101598676972,113.64776782516624,110.0691495843626,112.18511962890625,111850700
2020-10-27,112.61414257382006,114.35957007435778,111.68780181918402,113.69650268554688,92276800
2020-10-28,112.18511296666344,112.5556478095225,108.33346848159846,108.43097686767578,143937800
2020-10-29,109.57183395120363,114.01828125115553,109.4060615328435,112.44837188720703,146129200
2020-10-30,108.29446040306703,109.20130250137127,105.03763428104902,106.14924621582031,190272600
2020-11-02,106.3930380327763,107.92394295724235,104.64761016714455,106.0615005493164,122866900
2020-11-03,106.9293426114221,108.71376783877459,106.0225003905584,107.6899185180664,107624400
2020-11-04,111.29778066004462,112.71167099792935,109.55235284908468,112.08760833740234,138235500
2020-11-05,115.01289346688455,116.64131401748298,113.95979248109225,116.06600189208984,126387100
2020-11-06,115.57271619055545,116.43228070272636,113.43356362742085,115.93412780761719,114457900
2020-11-09,117.70211621905518,119.1575178931427,113.35544353875275,113.61917114257812,154515300
2020-11-10,112.86705172692065,114.85967848302198,111.48001699164712,113.27729797363281,138023400
2020-11-11,114.4689840243058,116.85232493510753,113.73639817031066,116.715576171875,112295000
2020-11-12,116.84253085464111,117.73139757499507,115.8169079558322,116.44204711914062,103162300
2020-11-13,116.66671900133667,116.89137444647928,115.13317320860197,116.49089813232422,81581900
2020-11-16,116.15879706701332,118.1807334795776,115.40667896087977,117.50675964355469,91183000
2020-11-17,116.7741550311091,117.8681448270936,116.19785044737021,116.61786651611328,74271000
2020-11-18,115.85600165898173,117.03790584258053,115.26016461858715,115.28946685791016,76322100
2020-11-19,114.85967663013399,116.29554592271136,114.09778862645973,115.88529968261719,74113000
2020-11-20,115.88531221940879,116.01229108300883,114.56665918945185,114.61549377441406,73604300
2020-11-23,114.45920273719096,114.88898878015578,111.1088434668693,111.2065200805664,127959300
2020-11-24,111.26513373188881,113.16008391412161,109.97577558304761,112.4958724975586,113874200
2020-11-25,112.86705623950492,114.0391905490455,112.49587466142678,113.33590698242188,76499200
2020-11-27,113.86337170986415,114.76200852686044,113.521499817773,113.88290405273438,46691300
2020-11-30,114.25407557732021,118.16119960518925,114.09778703912657,116.28578186035156,169410200
2020-12-01,118.20028020391975,120.60316075885692,117.22349912700635,119.87057495117188,127728200
2020-12-02,119.1868283254981,120.50548879201791,118.08306834880034,120.22222137451172,89004200
2020-12-03,120.65199182191449,120.90595698113327,119.37241103320297,120.08546447753906,78967600
2020-12-04,119.75336329408746,120.00732847079844,118.69843790059431,119.41149139404297,78260400
2020-12-07,119.47008847443368,121.67761574577153,119.4114839958422,120.87665557861328,86712000
2020-12-08,121.48226483759503,122.07810188882368,120.23197880317792,121.49202728271484,82225500
2020-12-09,121.63854821088353,123.02557557317189,118.19051214801601,118.95240020751953,115089200
2020-12-10,117.70212373771251,120.99387876073847,117.3602518397124,120.37850189208984,81312200
2020-12-11,119.58729662299177,119.90963613747431,117.75095104891274,119.56776428222656,86939800
2020-12-14,119.75336040497812,120.48594622407741,118.71797483203729,118.95240020751953,79184500
2020-12-15,121.45294571554655,124.9302911359923,121.24782260023406,124.91075134277344,157243700
2020-12-16,124.45168548343347,125.38938700764821,123.62141557358976,124.84239196777344,98208600
2020-12-17,125.9070612822762,126.571280093327,125.06702905048816,125.71170806884766,94359800
2020-12-18,125.96569275411149,126.10244150708998,123.19163065315914,123.7190933227539,192541500
2020-12-21,122.11715836957907,125.33076878091637,120.58361248475222,125.25262451171875,121251600
2020-12-22,128.5541513025178,131.28914115354644,126.63965393544905,128.81788635253906,168904800
2020-12-23,129.09138474559504,129.355104892956,127.74342215221154,127.91925048828125,88223700
2020-12-24,128.27089053594116,130.36120131987872,128.0559975194573,128.90579223632812,54930100
2020-12-28,130.878928880341,134.15113722082896,130.41006313539089,133.5162353515625,124486200
2020-12-29,134.84465167348836,135.56746024422537,131.22078675513583,131.7384796142578,121047300
2020-12-30,132.43195588802078,132.83243963312395,130.30256578086988,130.61514282226562,96452100
2020-12-31,130.96677936325997,131.61145830727833,128.66157593984025,129.6090545654297,99116600
2021-01-04,130.4198216196165,130.50772834489013,123.81677904513954,126.4052505493164,143301900
2021-01-05,125.89730757907694,128.68113950331986,125.4479817429498,127.96807861328125,97664900
2021-01-06,124.75448181589701,128.00716462914988,123.44559128213457,123.66048431396484,155088000
2021-01-07,125.37963807755663,128.57371684230972,124.89124746723652,127.88019561767578,109578200
2021-01-08,129.3551144383391,129.5504825827211,127.20619899060827,128.98394775390625,105158200
2021-01-11,126.1903524513776,127.14759375428018,125.51637110895247,125.98522186279297,100384500
2021-01-12,125.5163499461026,126.67872164160659,123.91442981145272,125.80938720703125,91951100
2021-01-13,125.77033487541826,128.39787854041427,125.5066146974837,127.85088348388672,88636800
2021-01-14,127.76296279527958,127.95831602204765,125.77032113055597,125.9168472290039,90221800
2021-01-15,125.78987056372236,127.1964377514296,124.05120137461118,124.18795013427734,111598500
2021-01-19,124.81309643726976,125.7215106737219,123.99260383334368,124.8619384765625,90757300
2021-01-20,125.67265386569356,129.4137270875099,125.56520735367549,128.9644012451172,104319500
2021-01-21,130.69329163300603,136.42699093223655,130.48816107938626,133.69200134277344,120150900
2021-01-22,133.1157150150256,136.60283037919487,131.88497630652225,135.8409423828125,114459400
2021-01-25,139.74805806803522,141.72114486140973,133.36966473426315,139.60153198242188,157611700
2021-01-26,140.26576933716714,140.94951311366867,138.08753679306704,139.8359832763672,98390600
2021-01-27,140.099736532336,140.949546409481,137.14986769909706,138.7615509033203,140843800
2021-01-28,136.28050728033566,138.69315786113063,133.5259773426194,133.90692138671875,142621100
2021-01-29,132.67616429116572,133.56503857337148,127.18665987069943,128.89602661132812,177523800
2021-02-01,130.64443145198857,132.2365889187475,127.88990245338668,131.02537536621094,106239800
2021-02-02,132.57849082798725,133.14502563870852,131.48450079597174,131.85568237304688,83305400
2021-02-03,132.6077812510319,132.61755859976557,130.50770809360628,130.83004760742188,89880900
2021-02-04,133.13523310274124,134.209683097199,131.46493128791656,134.19992065429688,84183100
2021-02-05,134.36135298845358,134.42982206884446,132.9037691142245,133.7841796875,75693800
2021-02-08,133.070112443767,133.97988427010992,131.98426441496724,133.93096923828125,71297200
2021-02-09,133.6472186633411,134.87981130485002,132.89398418993693,133.0504913330078,76774200
2021-02-10,133.510263582445,134.00917580672544,131.4755214853653,132.44398498535156,73046600
2021-02-11,132.94288597227373,133.42222921972905,130.85924373219854,132.1896514892578,64280000
2021-02-12,131.4266437121405,132.58096057062542,130.78100126920737,132.4244384765625,60145100
2021-02-16,132.5418109985024,133.05048531230534,129.90054970151292,130.29185485839844,80576300
2021-02-17,128.39412436309948,129.3430192763438,126.65285667064074,127.9930419921875,97918500
2021-02-18,126.3886762665885,127.17127169313025,124.6376322472064,126.88758850097656,96856700
2021-02-19,127.40607236333011,127.86584668005416,125.99740338670905,127.04411315917969,87668800
2021-02-22,125.2245820305238,126.89738013381545,122.86702591113955,123.2583236694336,103916400
2021-02-23,121.06704953832518,123.9528561034997,115.81389522902137,123.12135314941406,158273000
2021-02-24,122.22139224547901,122.82789668702961,119.57036091351185,122.62246704101562,111039900
2021-02-25,121.96704059219421,123.70830769868415,117.91712502936959,118.35733032226562,148199500
2021-02-26,119.92252202962122,122.13334806816741,118.56276807411227,118.62146759033203,164560400
2021-03-01,121.05729069867618,125.14633726081128,120.11818049068046,125.00938415527344,116307900
2021-03-02,125.61589674931776,125.91914898981547,122.28987674743256,122.3974838256836,102260900
2021-03-03,122.09421455304867,122.97463264092775,119.18883859473966,119.404052734375,112966300
2021-03-04,119.10079712980304,120.9105408091192,116.0389066337359,117.51604461669922,178155000
2021-03-05,118.34755618226085,119.28666630320659,115.01175200979323,118.7779769897461,153766600
2021-03-08,118.29863856177148,118.36711510668628,113.68134163784862,113.82807922363281,154376600
2021-03-09,116.43998110747732,119.40404902510528,116.2052054457975,118.45515441894531,129525800
2021-03-10,119.04211444982889,119.51166581137682,116.85084988465742,117.36932373046875,111943300
2021-03-11,119.87361000523832,120.52902944875325,118.62146316885641,119.30622863769531,103026500
2021-03-12,117.78016499105065,118.5334069388377,116.56714878563196,118.39645385742188,88105100
2021-03-15,118.76820554841954,121.30184534868131,117.79974189337008,121.29206085205078,92403800
2021-03-16,122.96484559847543,124.45177555241284,122.0061739497114,122.83767700195312,115227900
2021-03-17,121.35075339157471,123.12136654730853,119.67795534298575,122.04530334472656,111932600
2021-03-18,120.20621275113163,120.49968794214433,117.70191898445727,117.9073486328125,121229700
2021-03-19,117.2910589061766,118.787765950923,117.07584476265258,117.37909698486328,185549500
2021-03-22,117.71170963542201,121.17468273886081,117.64323308239008,120.70512390136719,111912300
2021-03-23,120.64641478912513,121.53660985268937,119.48230608877304,119.87360382080078,95467100
2021-03-24,120.14751365088765,120.22577469235176,117.45735192347425,117.47691345214844,88530500
2021-03-25,116.93889331550916,119.01276627110943,116.41064244577936,117.9660415649414,98844700
2021-03-26,117.731260359211,118.83667706674994,116.33237593563868,118.57254791259766,94071200
2021-03-29,119.00297135659957,119.91273541981596,118.10299178920243,118.74862670898438,80819200
2021-03-30,117.49649105272375,117.78018175127832,116.27369017794591,117.29106140136719,85671900
2021-03-31,119.00297562612528,120.83228085062457,118.51385530498492,119.49209594726562,118323800
2021-04-01,120.96925852552806,121.47794044761005,119.8247111399201,120.32361602783203,75089100
2021-04-05,121.17466473706477,123.41483658685715,120.3920692786332,123.16049194335938,88651200
2021-04-06,123.74745108038357,124.3637400471671,122.91594796105788,123.46376037597656,80171300
2021-04-07,123.09202364516216,125.13654303559613,122.417035203639,125.11698150634766,83466700
2021-04-08,126.14411475500228,127.5527835220837,125.723478487292,127.5234375,88844600
2021-04-09,126.97563580060692,130.14512586474413,126.65281460393234,130.1060028076172,106686700
2021-04-12,129.63647010271666,129.95929134574504,127.78759565756825,128.3843231201172,91420000
2021-04-13,129.5581784481345,131.7298736233455,129.0592662236775,131.50486755371094,91266500
2021-04-14,132.0037882044852,132.06248025187,128.79516024880334,129.1571044921875,87222800
2021-04-15,130.90815261502829,132.06246925552537,130.73206156076947,131.57334899902344,89347100
2021-04-16,131.37770625104787,131.7396504708216,130.37989673029497,131.24075317382812,84922400
2021-04-19,130.60491339062307,132.5222717730815,130.4386142591335,131.90597534179688,94264200
2021-04-20,132.0820664075215,132.5809638018916,128.9419071234644,130.213623046875,94812300
2021-04-21,129.47989931985848,130.83965287226417,128.44296688911564,130.5950927734375,68847100
2021-04-22,130.1451015482709,131.23094903356164,128.55057978153482,129.0690460205078,84566500
2021-04-23,129.2842896751612,132.17987368023367,129.2842896751612,131.3972930908203,78657500
2021-04-26,131.89615073882862,132.12114184419693,130.6537812907487,131.78854370117188,66905100
2021-04-27,132.07230968635182,132.46361503545302,131.1918987727265,131.46580505371094,66015800
2021-04-28,131.38748176093378,132.08203909742446,130.18425010167056,130.67337036132812,107760100
2021-04-29,133.5005377255564,134.08748824025898,129.56800510130114,130.57559204101562,151101000
2021-04-30,128.91254705716273,130.65381415781053,128.21800457946676,128.59951782226562,109839500
2021-05-03,129.16690074814014,131.15274318306484,128.96147855172077,129.65602111816406,75135100
2021-05-04,128.3353972104989,128.6288723998823,123.9430911832169,125.06806945800781,137564700
2021-05-05,126.38867773337496,127.61147843692302,125.18544602057825,125.3126220703125,84000900
2021-05-06,125.10721029187536,126.92673870389211,124.36374522397769,126.91696166992188,78128300
2021-05-07,128.2202231223944,128.62197170549905,126.87774679152785,127.59308624267578,78973300
2021-05-10,126.80915297265736,126.9365300969227,124.26140115764763,124.30059814453125,88071200
2021-05-11,121.01794071068072,123.732266941607,120.30260870284276,123.37950897216797,126142800
2021-05-12,120.91994792228226,122.13502470718254,119.79305875777395,120.30260467529297,112172300
2021-05-13,122.07622038504428,123.6146665716941,121.76265197362714,122.45838165283203,105861300
2021-05-14,123.71265487611407,125.31969391364765,123.32069249416574,124.88853454589844,81918000
2021-05-17,124.27121858241347,124.37900844147428,122.65437817256301,123.73226928710938,74244600
2021-05-18,124.01642941587465,124.4377876927737,122.2722045641729,122.3407974243164,63342900
2021-05-19,120.68476412746298,122.40938669653873,120.39079046342964,122.18401336669922,92612000
2021-05-20,122.71316695271737,125.15312155926449,122.585774870456,124.75135803222656,76857100
2021-05-21,125.25109180897152,125.42747449402114,122.69354661378206,122.90912628173828,79295400
2021-05-24,123.4774881087248,125.36869980376578,123.40889524832689,124.54557800292969,63092900
2021-05-25,125.25111005560896,125.74106867528869,123.78125662475325,124.34960174560547,72009500
2021-05-26,124.40838798944601,124.82974625336892,123.87923988060832,124.30059814453125,56575900
2021-05-27,123.89884383271658,125.07472355131192,122.56617616440937,122.76215362548828,94625600
2021-05-28,123.0463342994687,123.27171512304146,122.04683722029289,122.10562896728516,71311100
2021-06-01,122.56619727029648,122.83076763591811,121.44910910245017,121.78227233886719,67637100
2021-06-02,121.78227003058011,122.72297544482763,121.55689666340795,122.54659271240234,59278900
2021-06-03,122.17422461028026,122.34080621458908,120.65537298589332,121.05713653564453,76229200
2021-06-04,121.57647200078277,123.62447159323195,121.36089230936066,123.35989379882812,75169300
2021-06-07,123.63425260332792,123.78123942119697,122.32118730943398,123.36968231201172,71057600
2021-06-08,124.05563196155543,125.87825834715188,123.67347065562662,124.19281768798828,74403800
2021-06-09,124.65336040245155,125.18250849792624,123.97722547889047,124.57496643066406,56877900
2021-06-10,124.46719247519351,125.61368389975463,123.40890362522711,123.57548522949219,71186400
2021-06-11,123.98705342556275,124.87876822647898,123.56569508109747,124.79057312011719,53522400
2021-06-14,125.2511144685025,127.91644250380197,124.51618772718142,127.85765075683594,96906500
2021-06-15,127.32851196033258,127.9752510907451,126.78956268498881,127.03453826904297,62746300
2021-06-16,127.74982036119812,128.25937359339872,125.87821888421092,127.53424072265625,91815000
2021-06-17,127.19130069845629,129.88603158210103,127.04430640625819,129.14129638671875,96721700
2021-06-18,128.08304168654513,128.86695159835352,127.62248638968997,127.83806610107422,108953300
2021-06-21,127.68124802454167,129.7488420763639,126.61315831230449,129.64105224609375,79663300
