Date,Open,High,Low,Close,Volume,SMA_14,RSI_14,Close_Lag1
2020-04-28,69.18292807221569,69.3649373275059,67.51330272470628,67.60551452636719,112004800,67.42022160121373,55.56406159407253,68.71942138671875
2020-04-29,69.0979899625851,70.29682473918272,68.89414050420481,69.8260269165039,137280800,67.79567881992885,60.11055667769812,67.60551452636719
2020-04-30,70.36720857906009,71.47625350962926,69.97649890054853,71.2990951538086,183064000,68.24307523454938,62.827721012559785,69.8260269165039
2020-05-01,69.46685809785768,72.56101509610286,69.36978798695081,70.15121459960938,240616800,68.51730128696987,59.430484984878646,71.2990951538086
2020-05-04,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000,68.62321472167969,61.37535649846427,70.15121459960938
2020-05-05,71.60486560646302,73.04637946818022,71.4592567243347,72.21156311035156,147751200,68.85081209455218,63.407623912935556,71.14379119873047
2020-05-06,72.9153300566067,73.58997737842726,72.52947133643356,72.95658874511719,142333600,69.09244918823242,64.79932130692731,72.21156311035156
2020-05-07,73.58512093632648,74.05834791180315,73.2817722099888,73.71131134033203,115215200,69.45542689732143,66.20165217459416,72.95658874511719
2020-05-08,74.37319104788544,75.51930110394392,74.04468608439737,75.46576690673828,133838400,70.04547500610352,69.26677124348191,73.71131134033203
2020-05-11,74.97179952522458,77.14965158521665,74.76252676945559,76.65325164794922,145946400,70.8687242780413,71.17236878561127,75.46576690673828
2020-05-12,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200,71.4954081944057,67.83109324464542,76.65325164794922
2020-05-13,75.95732422038697,76.88200539450654,73.78189997803335,74.86231231689453,200622400,72.07528632027763,64.42892963372248,75.77725219726562
2020-05-14,74.09823268490378,75.38304620688119,73.37308887883164,75.32221221923828,158929200,72.55038016183036,65.36918228665891,74.86231231689453
2020-05-15,73.08593587865772,74.92311887352467,73.05186528964549,74.87688446044922,166348400,72.9901989528111,63.61565405070062,75.32221221923828
2020-05-18,76.20553196590271,77.01583751017019,75.51202293913698,76.64109802246094,135178400,73.63559777396065,67.3520407965211,74.87688446044922
2020-05-19,76.65813571214994,77.50737593072427,76.16659969162133,76.19823455810547,101729600,74.09075546264648,65.53276263111422,76.64109802246094
2020-05-20,77.05961894056877,77.75069207639052,77.02068430144911,77.68013000488281,111504800,74.54654366629464,68.59012521727871,76.19823455810547
2020-05-21,77.54144307709652,78.08408497746194,76.86253362412333,77.10100555419922,102688800,75.0429573059082,66.12168066400488,77.68013000488281
2020-05-22,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200,75.5039302280971,67.21096365884776,77.10100555419922
2020-05-26,78.71916640033362,78.89923259629772,77.01581504082098,77.07178497314453,125522000,75.85108893258231,64.83387278520296,77.597412109375
2020-05-27,76.9282205155957,77.5535881797336,76.18604151167783,77.40758514404297,112945200,76.1690172467913,65.6692390074032,77.07178497314453
2020-05-28,77.0815181781685,78.70457206303743,76.80411908559893,77.44165802001953,133560800,76.43547058105469,65.75812278346368,77.40758514404297
2020-05-29,77.68498800975172,78.1473247460618,77.00851448794498,77.36621856689453,153532400,76.5712171282087,65.35467240182612,77.44165802001953
2020-06-01,77.3199863713913,78.43933305662227,77.18858289905835,78.31766510009766,80791200,76.69010380336216,68.01965517449293,77.36621856689453
2020-06-02,78.05000523231972,78.70457952577789,77.6071320252172,78.68024444580078,87642800,76.89746039254325,68.99832947993718,78.31766510009766
2020-06-03,79.00145559647322,79.37619506332315,78.4271788552984,79.11338806152344,104491200,77.20110866001674,70.17264116687386,78.68024444580078
2020-06-04,78.9357445019579,79.23504293791275,78.05729794865285,78.43203735351562,87560400,77.42323902675084,65.94128877892356,79.11338806152344
2020-06-05,78.68268407951567,80.72670465644849,78.65348495250613,80.6658706665039,137250400,77.83673804146903,71.91960995544794,78.43203735351562
2020-06-08,80.36167798797216,81.17685470787667,79.64870560971856,81.14278411865234,95654400,78.15828704833984,73.00890379810738,80.6658706665039
2020-06-09,80.82161381457999,84.09934224911986,80.78997894985643,83.70513916015625,147712400,78.6944945199149,77.9566175421215,81.14278411865234
2020-06-10,84.65658514258793,86.32830212094579,84.21614761710595,85.8586654663086,166651600,79.27867562430245,81.09345350185168,83.70513916015625
2020-06-11,84.99969350194307,85.42553148158305,81.63436005029637,81.73655700683594,201662400,79.60978644234794,62.700925032777185,85.8586654663086
2020-06-12,83.88275149824271,84.6322228005878,81.32772455576006,82.44219970703125,200146000,79.95584269932338,64.19789909392253,81.73655700683594
2020-06-15,81.0917097169114,84.11637395651466,80.9286713541559,83.46179962158203,138808800,80.41227231706891,66.30238033435276,82.44219970703125
2020-06-16,85.52284659086101,85.94625617218522,83.88276474697345,85.67371368408203,165428800,81.00271006992885,70.37124373917734,83.46179962158203
2020-06-17,86.42075685110076,86.48159083556952,85.43281353741015,85.55448150634766,114406400,81.58219746180943,69.88141362909946,85.67371368408203
2020-06-18,85.51067747543081,86.00708483695735,84.97777121070888,85.58854675292969,96820400,82.1695066179548,69.94577991611995,85.55448150634766
2020-06-19,86.2966575684398,86.76385839432308,83.98739454869698,85.09944152832031,264476000,82.6539192199707,67.70838933978843,85.58854675292969
2020-06-22,85.49364658624263,87.4695331919999,85.44741216447049,87.32596588134766,135445200,83.2714707510812,72.08578268874521,85.09944152832031
2020-06-23,88.57428648623221,90.61344295119446,88.1533126161021,89.18992614746094,212155600,83.99122347150531,75.12575518583105,87.32596588134766
2020-06-24,88.81761197618738,89.73985720448684,87.24079252033772,87.61553192138672,192623200,84.64718736921039,68.35444821371655,89.18992614746094
2020-06-25,87.77128710141119,88.81762879904495,87.0096443292993,88.77869415283203,137522400,85.22667476109096,70.47197784819468,87.61553192138672
2020-06-26,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800,85.57725415910993,60.28424953366343,88.77869415283203
2020-06-29,85.95845492781957,88.12901564171469,85.47908263868281,88.03411102294922,130646000,85.88646643502372,64.32253618210333,86.05089569091797
2020-06-30,87.62038284517796,89.056070518012,87.600919241685,88.76892852783203,140223200,86.09434236798968,65.71361079913497,88.03411102294922
2020-07-01,88.84682302233178,89.39189318717276,88.55238859500506,88.6010513305664,110737200,86.58466339111328,65.08921156394726,88.76892852783203
2020-07-02,89.51113285524976,90.14867187148856,88.48669056028642,88.6010513305664,114041600,87.02458136422294,65.08921156394726,88.6010513305664
2020-07-06,90.03431584668381,91.44079756476128,90.00268097997908,90.97116088867188,118655600,87.56096431187221,69.78937368938507,88.6010513305664
2020-07-07,91.35076272390052,92.13186915393192,90.57695607635443,90.68888854980467,112424400,87.91919108799526,68.60471906227176,90.97116088867188
2020-07-08,91.66952230167388,92.83266788269124,91.58191749535032,92.80103302001952,117092000,88.43680191040039,72.38242369652977,90.68888854980467
2020-07-09,93.6965037466287,93.75003795219516,92.14889068283712,93.20010375976562,125642800,88.98048455374581,73.04244072868946,92.80103302001952
2020-07-10,92.7937310548834,93.42154196968669,92.18052712914378,93.3631362915039,90257200,89.57074846540179,73.32293033530487,93.20010375976562
2020-07-13,94.67228464918172,97.29058186234047,92.71829725665448,92.93243408203124,191649200,89.97121047973633,71.21481642485273,93.3631362915039
2020-07-14,92.31191055961412,94.66253642553352,91.37507321337584,94.47030639648438,170989200,90.34838049752372,74.08038419001304,92.93243408203124
2020-07-15,96.35129727473849,96.60193299733244,93.91793786080711,95.1200180053711,153198000,90.88441521780831,75.20348158174183,94.47030639648438
2020-07-16,93.98850434264295,94.80854525062084,93.34852964918174,93.94956970214844,110577600,91.25376347133091,69.37187045225622,95.1200180053711
2020-07-17,94.40216835638182,94.5578994757678,93.28525000521282,93.75975799560548,92186800,91.8043964930943,68.44493947999496,93.94956970214844
2020-07-20,93.8473823794661,95.8743676462626,93.50184205095536,95.73566436767578,90318000,92.35450744628906,72.55588129438425,93.75975799560548
2020-07-21,96.52895030233236,96.60438386189568,94.16372428454169,94.41436004638672,103433200,92.75775255475726,66.33258587626469,95.73566436767578
2020-07-22,94.11506227305588,95.36337714422316,94.02746487733732,94.67960357666016,89001600,93.19193485804966,66.94550746327076,94.41436004638672
2020-07-23,94.41191626887031,94.48978555792418,89.55736834691913,90.37010955810548,197004400,93.31829616001674,50.772525877159154,94.67960357666016
2020-07-24,88.56211314862233,90.49176525760696,86.76872113795501,90.14622497558594,185438800,93.25937216622489,50.0954312580402,90.37010955810548
2020-07-27,91.212045787962,92.37519132147816,90.98818087454524,92.28272247314452,121214000,93.37321744646344,56.11054282144324,90.14622497558594
2020-07-28,91.85202279586936,92.02966071554673,90.7618750492638,90.7667465209961,103625600,93.22791126796177,51.37839282895846,92.28272247314452
2020-07-29,91.2509774559582,92.69152948751328,91.21447855018052,92.506591796875,90329200,93.17837469918388,55.968095014828954,90.7667465209961
2020-07-30,91.67681516469624,93.73057108721883,91.26801256876888,93.62593841552734,158130000,93.19714627947126,58.67110492140502,92.506591796875
2020-07-31,100.14249999513272,103.578403143295,98.1374062959079,103.4275360107422,374336800,93.94679641723633,73.82410581788878,93.62593841552734
2020-08-03,105.3157864148102,108.66165541676666,105.01648797674454,106.03363037109376,308151200,94.77274812970843,76.3110633645403,103.4275360107422
2020-08-04,106.2234382515312,107.83675673192468,105.49829447245462,106.7417449951172,173071600,95.60287148611886,76.95183217400775,106.03363037109376
2020-08-05,106.4619011739729,107.44984441915976,105.99469293819868,107.1286392211914,121776800,96.54423359462193,77.31291584374382,106.7417449951172
2020-08-06,107.4620345000084,111.36270996964782,106.87072984975072,110.86630249023438,202428800,97.76612962995257,80.49247065755652,107.1286392211914
2020-08-07,110.38606573552488,110.8443633796673,107.5460918578799,108.34567260742188,198045600,98.66684450422015,73.05646238509303,110.86630249023438
2020-08-10,109.79611320774808,110.94185716723756,107.26085805079369,109.92044067382812,212403600,99.77442169189453,74.63314211509918,108.34567260742188
2020-08-11,109.18181072713648,109.68154587218592,106.3905875156011,106.65142822265624,187902400,100.6295520237514,65.99914611923774,109.92044067382812
2020-08-12,107.74596761374468,110.45430815645663,107.55095084699192,110.19590759277344,165598000,102.04568045479911,70.04549089748467,106.65142822265624
2020-08-13,111.58055146808589,113.15290119524892,111.09056196029393,112.14611053466795,210082000,103.6171008518764,72.01861459355494,110.19590759277344
2020-08-14,111.97059590519343,112.13636091412904,110.23004099312963,112.0461654663086,165565200,105.02877535138812,71.75774280234072,112.14611053466795
2020-08-17,113.17240210150104,113.19678105887246,111.1246961523291,111.75363159179688,119561600,106.52783857073102,70.94767752279921,112.0461654663086
2020-08-18,111.50497642122994,113.11145065744996,111.16856617508924,112.68484497070312,105633600,107.96914236886161,72.03010740867106,111.75363159179688
2020-08-19,113.09438654850844,114.2450033462818,112.73116465257536,112.82623291015624,145538000,109.34059197562081,72.19947090923739,112.68484497070312
2020-08-20,112.86767022580362,115.44437022786464,112.85060421374465,115.32979583740234,126907200,110.19075339181083,75.07724026508276,112.82623291015624
2020-08-21,116.2927106666004,121.7581423853081,116.28052490809851,121.27303314208984,338054800,111.27928216116769,80.2925736675224,115.32979583740234
2020-08-24,125.4927725055599,125.57810257788933,120.85130757212758,122.72349548339844,345937600,112.42083576747349,81.3199555911028,121.27303314208984
2020-08-25,121.59237766186422,122.06286102018731,119.98833606258718,121.7166976928711,211495600,113.46283994402204,78.26983570257154,122.72349548339844
2020-08-26,123.03797045440116,123.83023825240734,121.96779591940656,123.37194061279295,163022400,114.35609980991909,79.62303991364088,121.7166976928711
2020-08-27,123.9765079967238,124.31047816436129,120.74892572684594,121.89710998535156,155552400,115.32405962262835,75.1335272500373,123.37194061279295
2020-08-28,122.8746266915099,123.2939194462389,121.4753623837178,121.69963836669922,187630000,116.16543088640485,74.52759402170463,121.89710998535156
2020-08-31,124.40308551783176,127.73792106083116,122.86242789057044,125.82672119140624,225702700,117.535094669887,78.44090757894831,121.69963836669922
2020-09-01,129.45410665665014,131.44331646895694,127.27964057724807,130.8387451171875,151948100,119.009583064488,82.04789545497306,125.82672119140624
2020-09-02,134.1638393738654,134.54412730802744,123.837546725689,128.1279754638672,200119000,120.15114484514508,74.7623615684253,130.8387451171875
2020-09-03,123.74979379664649,125.63172736189053,117.4994068410702,117.86994171142578,257599600,120.56712886265346,54.896923873302164,128.1279754638672
2020-09-04,117.08009977010788,120.61970534748436,108.1286934708545,117.94793701171876,332607200,121.00957924979073,54.99484274594583,117.86994171142578
2020-09-08,111.11250964380896,116.02700868136228,109.87413739256252,110.01065063476562,231366600,120.81856536865234,44.42485350679293,117.94793701171876
2020-09-09,114.34007891543482,116.17326184567966,112.38988145965452,114.3985824584961,176940500,120.93087605067662,50.13115124033155,110.01065063476562
2020-09-10,117.3628949087768,117.49940814881737,109.69861756632326,110.6639633178711,182274400,120.59760229928153,45.81903117709003,114.3985824584961
2020-09-11,111.71707085483806,112.3606396431834,107.26086957114084,109.21106719970705,180860300,119.73603330339704,44.22525815525933,110.6639633178711
2020-09-14,111.86334120112332,113.04320991624836,109.99115319560664,112.4874038696289,140150100,119.00488390241351,48.56973949184986,109.21106719970705
2020-09-15,115.38342905287789,115.87097839483434,110.78096207450275,112.66290283203124,184642000,118.35818426949638,48.79980034999906,112.4874038696289
2020-09-16,112.36064192709576,113.11146475601348,109.250074265693,109.33782958984376,154679000,117.35574776785714,44.71829307047613,112.66290283203124
2020-09-17,106.9878355070113,109.40607622888594,106.00298369138476,107.59239196777344,178011000,116.333982195173,42.69940539158924,109.33782958984376
2020-09-18,107.6508990057728,108.1189422202142,103.448218509453,104.1795425415039,287104900,115.08254677908761,38.99254679041752,107.59239196777344
2020-09-21,101.9368267167326,107.44613627717712,100.53268210169752,107.33887481689452,195713800,113.76198632376534,43.8519375844948,104.1795425415039
2020-09-22,109.87412593250646,110.04964400266276,106.4417816531773,109.02578735351562,183055400,112.2039179120745,46.31098180249177,107.33887481689452
2020-09-23,108.84052779447258,109.31832411053182,104.11129279067556,104.45258331298828,150718700,110.51281847272601,41.060828676610114,109.02578735351562
2020-09-24,102.55113797500798,107.5046416144481,102.38537296614106,105.5251922607422,167743300,109.63105065482003,42.70155570701065,104.45258331298828
2020-09-25,105.7299637983842,109.64011209223098,104.98888662302512,109.48409271240234,149981400,109.02649034772601,48.40997535270725,105.5251922607422
2020-09-28,112.1461013546261,112.44837956504264,109.97162802324053,112.09734344482422,137672400,109.17553983415876,51.82200625011506,109.48409271240234
2020-09-29,111.69755247153874,112.43862208344468,110.7419525285696,111.2490005493164,99382200,108.95056969778878,50.65086542670275,112.09734344482422
2020-09-30,110.95649687203009,114.34009100590048,110.79073185621964,112.92619323730467,142675200,109.1121575491769,52.91635063433663,111.2490005493164
2020-10-01,114.71060728643806,114.78861696573016,112.9456810690759,113.88177490234376,116120400,109.44577952793666,54.20625462447467,112.92619323730467
2020-10-02,110.07889779908956,112.49714598356358,109.4255834190412,110.20565795898438,144712000,109.28279767717633,48.68099249134059,113.88177490234376
2020-10-05,111.07349695083026,113.74526531692965,110.72246082221426,113.5989990234375,106243800,109.34966169084821,53.4025818943644,110.20565795898438
2020-10-06,112.81893042871084,113.2284775868128,109.45484247754938,110.3421859741211,161498200,109.42140143258231,48.7652281158753,113.5989990234375
2020-10-07,111.76582617611366,112.6726683499166,111.2880224118318,112.21437072753906,96849000,109.75154277256557,51.37902705579025,110.3421859741211
2020-10-08,113.35522661630748,113.50149291272724,111.73655916424462,112.10710144042967,83477200,110.3177969796317,51.21779935575769,112.21437072753906
2020-10-09,112.40938507947116,114.0865561551348,112.05834892691767,114.05730438232422,100506900,110.79768480573382,54.04143918523442,112.10710144042967
2020-10-12,117.07035185818188,122.06286006446172,116.30977603444282,121.30228424072266,240226800,111.67457744053432,62.683072731041115,114.05730438232422
2020-10-13,122.15060951635888,122.26762403724533,116.67055964456534,118.0844497680664,262330500,112.64828218732562,57.51070582802326,121.30228424072266
2020-10-14,117.98694718210372,119.96639642799327,116.6413136031742,118.1722183227539,150712000,113.55164119175502,57.61344288455466,118.0844497680664
2020-10-15,115.76374078821677,118.181981856333,115.20793472148394,117.70418548583984,112559200,114.13879067557198,56.82439298677531,118.1722183227539
2020-10-16,118.25997681380652,118.52325764594907,115.85148167833091,116.0562515258789,115393800,114.42156982421875,54.01911276981187,117.70418548583984
2020-10-19,116.97285386966551,117.42139843534454,112.77993339601544,113.09196472167967,120639300,114.55321012224469,49.304033542716155,116.0562515258789
2020-10-20,113.3064702709398,116.01725100908146,112.75066428839048,114.58385467529295,124423700,114.67161451067243,51.594064823317325,113.09196472167967
2020-10-21,113.76476887802792,115.75397121203213,113.5502459636628,113.95979309082033,89946000,114.67718723842076,50.56511464340803,114.58385467529295
2020-10-22,114.52534835538113,115.10066050216788,111.7365652586778,112.86768341064452,101988000,114.86733191353935,48.733452893002536,113.95979309082033
2020-10-23,113.49175118318756,113.64777056546905,111.43429207568546,112.17536926269533,82572600,114.76564407348633,47.557381072010095,112.86768341064452
2020-10-26,111.17101598676972,113.64776782516624,110.0691495843626,112.18511962890624,111850700,114.89728219168526,47.576569283820234,112.17536926269533
2020-10-27,112.61414257382006,114.35957007435778,111.68780181918402,113.69650268554688,92276800,115.0031487601144,50.594201842600924,112.18511962890624
2020-10-28,112.18511296666344,112.5556478095225,108.33346848159846,108.43097686767578,143937800,114.74056843348912,41.60811111177882,113.69650268554688
2020-10-29,109.57183395120364,114.01828125115551,109.4060615328435,112.44837188720705,146129200,114.62564468383789,49.04429825361833,108.43097686767578
2020-10-30,108.29446040306703,109.20130250137127,105.03763428104902,106.14924621582033,190272600,113.5432848249163,40.3643659024624,112.44837188720705
2020-11-02,106.3930380327763,107.92394295724236,104.64761016714456,106.0615005493164,122866900,112.68450273786273,40.25748391243824,106.14924621582033
2020-11-03,106.9293426114221,108.7137678387746,106.0225003905584,107.6899185180664,107624400,111.9357670375279,43.26023164352221,106.0615005493164
2020-11-04,111.29778066004462,112.71167099792936,109.55235284908468,112.08760833740234,138235500,111.53458295549665,50.49649958067397,107.6899185180664
2020-11-05,115.01289346688456,116.64131401748298,113.95979248109224,116.06600189208984,126387100,111.53527941022601,55.96751689981877,112.08760833740234
2020-11-06,115.57271619055544,116.43228070272636,113.43356362742084,115.9341278076172,114457900,111.73829105922154,55.747581765972484,116.06600189208984
2020-11-09,117.70211621905518,119.1575178931427,113.35544353875277,113.61917114257812,154515300,111.66938509259906,51.892519298736985,115.9341278076172
2020-11-10,112.86705172692064,114.85967848302198,111.48001699164712,113.2772979736328,138023400,111.62063544137138,51.328015723008065,113.61917114257812
2020-11-11,114.4689840243058,116.85232493510752,113.73639817031066,116.715576171875,112295000,111.8954849243164,56.45815809132687,113.2772979736328
2020-11-12,116.84253085464113,117.73139757499509,115.8169079558322,116.44204711914062,103162300,112.20024762834821,55.95289213617459,116.715576171875
2020-11-13,116.66671900133667,116.89137444647928,115.13317320860196,116.49089813232422,81581900,112.50780323573521,56.02857867275102,116.44204711914062
2020-11-16,116.15879706701332,118.1807334795776,115.40667896087976,117.50675964355467,91183000,112.77996444702148,57.65794515727609,116.49089813232422
2020-11-17,116.7741550311091,117.8681448270936,116.1978504473702,116.61786651611328,74271000,113.36474227905273,55.71257940235862,117.50675964355467
2020-11-18,115.85600165898173,117.03790584258051,115.26016461858715,115.28946685791016,76322100,113.56767763410296,52.84315532671555,116.61786651611328
2020-11-19,114.859676630134,116.29554592271136,114.09778862645972,115.8852996826172,74113000,114.26311002458844,53.98786206193216,115.28946685791016
2020-11-20,115.8853122194088,116.01229108300883,114.56665918945184,114.61549377441406,73604300,114.87410954066685,51.13882656546514,115.8852996826172
2020-11-23,114.45920273719096,114.88898878015578,111.1088434668693,111.2065200805664,127959300,115.12529536655971,44.369340563708484,114.61549377441406
2020-11-24,111.2651337318888,113.1600839141216,109.9757755830476,112.4958724975586,113874200,115.15445709228516,47.215405456673956,111.2065200805664
2020-11-25,112.86705623950492,114.0391905490455,112.49587466142678,113.33590698242188,76499200,114.95945031302315,49.04448236756404,112.4958724975586
2020-11-27,113.86337170986415,114.76200852686044,113.521499817773,113.88290405273438,46691300,114.81293433053153,50.25330227363075,113.33590698242188
2020-11-30,114.2540755773202,118.16119960518924,114.09778703912656,116.28578186035156,169410200,115.0034065246582,55.27293721694928,113.88290405273438
2020-12-01,118.20028020391976,120.60316075885692,117.22349912700636,119.87057495117188,127728200,115.47435488019671,61.51238268803237,116.28578186035156
2020-12-02,119.1868283254981,120.50548879201791,118.08306834880034,120.22222137451172,89004200,115.7248295375279,62.07132892275244,119.87057495117188
2020-12-03,120.65199182191448,120.90595698113329,119.37241103320297,120.08546447753906,78967600,115.98507363455636,61.69606725227946,120.22222137451172
2020-12-04,119.75336329408746,120.00732847079844,118.69843790059431,119.41149139404295,78260400,116.19368743896484,59.778005512344784,120.08546447753906
2020-12-07,119.47008847443368,121.67761574577152,119.4114839958422,120.87665557861328,86712000,116.43439429146903,62.50688905970457,119.41149139404295
2020-12-08,121.48226483759504,122.07810188882368,120.23197880317792,121.49202728271484,82225500,116.78254863194057,63.62319158133796,120.87665557861328
2020-12-09,121.63854821088351,123.02557557317188,118.190512148016,118.95240020751952,115089200,117.04418672834124,56.18801590052725,121.49202728271484
2020-12-10,117.70212373771253,120.99387876073848,117.3602518397124,120.37850189208984,81312200,117.36512974330357,59.079880186792394,118.95240020751952
2020-12-11,119.58729662299176,119.90963613747432,117.75095104891274,119.56776428222656,86939800,117.71886335100446,56.7851365629156,120.37850189208984
2020-12-14,119.75336040497812,120.4859462240774,118.71797483203729,118.95240020751952,79184500,118.27214050292969,55.037739288455064,119.56776428222656
2020-12-15,121.45294571554656,124.9302911359923,121.24782260023406,124.91075134277344,157243700,119.15891756330218,65.96024048588501,118.95240020751952
2020-12-16,124.45168548343348,125.3893870076482,123.62141557358976,124.84239196777344,98208600,119.98080934797015,65.76285677670617,124.91075134277344
2020-12-17,125.9070612822762,126.571280093327,125.06702905048816,125.71170806884766,94359800,120.82572392054966,67.11072578831326,124.84239196777344
2020-12-18,125.96569275411149,126.10244150708998,123.19163065315914,123.7190933227539,192541500,121.35667473929269,61.16651494609772,125.71170806884766
2020-12-21,122.11715836957907,125.33076878091636,120.58361248475222,125.25262451171876,121251600,121.74110685076032,63.82232425226657,123.7190933227539
2020-12-22,128.5541513025178,131.28914115354644,126.63965393544903,128.81788635253906,168904800,122.35508292061942,69.11132159938937,125.25262451171876
2020-12-23,129.09138474559504,129.355104892956,127.74342215221154,127.91925048828124,88223700,122.91463906424386,66.47342514661337,128.81788635253906
2020-12-24,128.27089053594116,130.36120131987872,128.0559975194573,128.90579223632812,54930100,123.59280341012138,67.92101512287965,127.91925048828124
2020-12-28,130.878928880341,134.15113722082896,130.41006313539089,133.5162353515625,124486200,124.4956305367606,73.64752130524843,128.90579223632812
2020-12-29,134.84465167348836,135.56746024422537,131.22078675513583,131.7384796142578,121047300,125.22751998901367,68.56492924593884,133.5162353515625
2020-12-30,132.43195588802078,132.83243963312395,130.30256578086988,130.61514282226562,96452100,126.06057303292411,65.48939427081515,131.7384796142578
2020-12-31,130.96677936325997,131.61145830727833,128.66157593984025,129.6090545654297,99116600,126.71989822387695,62.77354254144145,130.61514282226562
2021-01-04,130.4198216196165,130.50772834489013,123.81677904513954,126.4052505493164,143301900,127.20829010009766,54.95766257772672,129.6090545654297
2021-01-05,125.89730757907694,128.68113950331986,125.4479817429498,127.96807861328124,97664900,127.85226712908063,57.72292360364733,126.4052505493164
2021-01-06,124.754481815897,128.00716462914988,123.44559128213456,123.66048431396484,155088000,127.7629623413086,48.82539740542627,127.96807861328124
2021-01-07,125.37963807755663,128.57371684230972,124.89124746723652,127.88019561767578,109578200,127.97994831630162,55.98309133381033,123.66048431396484
2021-01-08,129.3551144383391,129.5504825827211,127.20619899060829,128.98394775390625,105158200,128.21367972237724,57.65160253501886,127.88019561767578
2021-01-11,126.1903524513776,127.14759375428018,125.51637110895248,125.98522186279295,100384500,128.37554604666573,51.89596930042769,128.98394775390625
2021-01-12,125.5163499461026,126.6787216416066,123.91442981145272,125.80938720703124,91951100,128.41531481061662,51.570853232227975,125.98522186279295
2021-01-13,125.77033487541826,128.39787854041427,125.5066146974837,127.85088348388672,88636800,128.34624317714147,55.08879250238855,125.80938720703124
2021-01-14,127.76296279527958,127.95831602204764,125.77032113055596,125.9168472290039,90221800,128.20321437290735,51.28780586780512,127.85088348388672
2021-01-15,125.78987056372236,127.1964377514296,124.05120137461118,124.18795013427734,111598500,127.86622565133231,48.093277969536,125.9168472290039
2021-01-19,124.81309643726976,125.7215106737219,123.99260383334368,124.8619384765625,90757300,127.24806158883231,49.41601505034791,124.18795013427734
2021-01-20,125.67265386569356,129.4137270875099,125.56520735367548,128.9644012451172,104319500,127.0499131338937,56.656259929482815,124.8619384765625
2021-01-21,130.69329163300603,136.42699093223655,130.48816107938626,133.69200134277344,120150900,127.2696887425014,63.194152829831644,128.9644012451172
